,Athlete_Name,Opponent_Name,W/L
3340,Giancarlo Bodoni ,Jacob Couch,1
3341,Giancarlo Bodoni ,Jay Rodriguez ,1
3342,Giancarlo Bodoni ,Joe Watson ,1
3343,Giancarlo Bodoni ,John Hansen ,1
3344,Giancarlo Bodoni ,"Lucas ""Hulk"" Barbosa",2
3345,Giancarlo Bodoni ,Matheus Diniz,1
3346,Giancarlo Bodoni ,Nathan Mendelsohn ,1
3347,Giancarlo Bodoni ,Ronnie Louis Pace III ,1
3348,Giancarlo Bodoni ,Ryan Aitken ,1
3349,Giancarlo Bodoni ,Sean Yadimarco ,1
3350,Giancarlo Bodoni ,Thiago Cesar De Andrade Silva ,1
3351,Giancarlo Bodoni ,Thomas Bracher ,1
3352,Giancarlo Bodoni ,Yuri Santos ,1
3353,Giann Moramarco ,Alberto Serrano Govea ,1
3354,Gianni Grippo,AJ Agazarm ,3
3355,Gianni Grippo,"Aaron ""Tex"" Johnson",2
3356,Gianni Grippo,Abdullah Nabas ,1
3357,Gianni Grippo,Alex Le ,1
3358,Gianni Grippo,Alex Oliveira ,1
3359,Gianni Grippo,Alexandre Bueno de Oliveira ,1
3360,Gianni Grippo,Alexandre Molinaro ,3
3361,Gianni Grippo,Ali Monfaradi ,1
3362,Gianni Grippo,Andrew Alexander ,2
3363,Gianni Grippo,Anthony Guy De Oliveira ,1
3364,Gianni Grippo,Ara Muradyan ,1
3365,Gianni Grippo,Athos Miranda ,2
3366,Gianni Grippo,Augusto 'Tanquinho' Mendes ,1
3367,Gianni Grippo,Brandon Walensky ,1
3368,Gianni Grippo,Breno Bittencourt ,1
3369,Gianni Grippo,Brian Beaury ,1
3370,Gianni Grippo,Brian Mahecha ,4
3371,Gianni Grippo,Bruno Frazatto ,1
3372,Gianni Grippo,Dainis Nguyen-Huu ,1
3373,Gianni Grippo,Damion Oranday ,2
3374,Gianni Grippo,Daniel Davis ,1
3375,Gianni Grippo,Danilo Moreira ,1
3376,Gianni Grippo,Deandre Corbe ,3
3377,Gianni Grippo,Diego Ramalho ,1
3378,Gianni Grippo,Dustin Akbari ,1
3379,Gianni Grippo,Edmaicon Moraes ,1
3380,Gianni Grippo,Eliot Kelly ,1
3381,Gianni Grippo,Emilio Hernandez ,3
3382,Gianni Grippo,Enrique Galarza ,1
3383,Gianni Grippo,Eric Ingram ,1
3384,Gianni Grippo,Ethan Crelinsten,1
3385,Gianni Grippo,Fabio Caloi ,1
3386,Gianni Grippo,Felipe Linhares ,1
3387,Gianni Grippo,Felipe Silva ,1
3388,Gianni Grippo,Francisco 'Sinistro' Iturralde ,5
3389,Gianni Grippo,Gabriel Marangoni ,2
3390,Gianni Grippo,Gabriel Martins ,1
3391,Gianni Grippo,Garry Tonon,2
3392,Gianni Grippo,Gesias JZ Cavalcante ,1
3393,Gianni Grippo,Gilson Nunes ,1
3394,Gianni Grippo,Guilherme Neves ,1
3395,Gianni Grippo,Hiago George,1
3396,Gianni Grippo,Isaac Doederlein,1
3397,Gianni Grippo,Isaque Paiva ,7
3398,Gianni Grippo,Jeff Cummings ,2
3399,Gianni Grippo,JoJo Guarin ,1
3400,Gianni Grippo,Joe Watson ,1
3401,Gianni Grippo,John Lawrence ,2
3402,Gianni Grippo,Johnny Tama,5
3403,Gianni Grippo,Jonathan Thomas ,2
3404,Gianni Grippo,Jordan Holy ,1
3405,Gianni Grippo,Jorge Andres Escudero Baba ,3
3406,Gianni Grippo,Justin Rader ,1
3407,Gianni Grippo,Kennedy Maciel,1
3408,Gianni Grippo,Kevin Mahecha ,1
3409,Gianni Grippo,Kim Terra ,1
3410,Gianni Grippo,Krzysztof Flak ,1
3411,Gianni Grippo,Lars Erik Friberg ,1
3412,Gianni Grippo,Leandro Cascao ,1
3413,Gianni Grippo,Leo Saggioro ,1
3414,Gianni Grippo,Leon Larman ,1
3415,Gianni Grippo,Liam Hill ,1
3416,Gianni Grippo,Lucas Silva ,1
3417,Gianni Grippo,Marcio Andre ,1
3418,Gianni Grippo,Marcus Wilson ,1
3419,Gianni Grippo,Masahiro Iwasaki ,2
3420,Gianni Grippo,Matheus Gonzaga ,2
3421,Gianni Grippo,Mauricio Gomez ,2
3422,Gianni Grippo,Mayko Araujo ,1
3423,Gianni Grippo,Michael Walker ,1
3424,Gianni Grippo,Nathan Mendelsohn ,1
3425,Gianni Grippo,Nicolas Penzer ,2
3426,Gianni Grippo,Nicollas Renier ,1
3427,Gianni Grippo,Orlando Castillo ,1
3428,Gianni Grippo,Osvaldo Queixinho Moizinho ,8
3429,Gianni Grippo,Paulo Miyao,2
3430,Gianni Grippo,Paulo Silva ,2
3431,Gianni Grippo,Rafael Domingos ,1
3432,Gianni Grippo,Rafael Mansur ,1
3433,Gianni Grippo,Raphael Cadena ,1
3434,Gianni Grippo,Richard Alvarez ,1
3435,Gianni Grippo,Rodrigo Alonso ,1
3436,Gianni Grippo,Rodrigo Freitas ,7
3437,Gianni Grippo,Samir Chantre ,3
3438,Gianni Grippo,Sergio Calderon ,1
3439,Gianni Grippo,Shane Jamil Hill-Taylor ,5
3440,Gianni Grippo,Silvio Duran ,2
3441,Gianni Grippo,Steven Barnett ,2
3442,Gianni Grippo,Steven S. Barrere ,2
3443,Gianni Grippo,Thiago Abud ,1
3444,Gianni Grippo,Thiago Gaia ,1
3445,Gianni Grippo,Thiago Macedo ,2
3446,Gianni Grippo,Thiago Marques ,1
3447,Gianni Grippo,Tiago Bravo ,3
3448,Gianni Grippo,Tom Barlow ,1
3449,Gianni Grippo,Vitor Paschoal ,1
3450,Gianni Grippo,Wallace Santos ,1
3451,Gianni Grippo,Wanki Chae ,3
3452,Gianni Grippo,Windson Ramos da Silva ,1
3453,Gilbert Burns,AJ Agazarm ,2
3454,Gilbert Burns,Celso Vinicius ,2
3455,Gilbert Burns,DJ Jackson ,1
3456,Gilbert Burns,Gianni Grippo,1
3457,Gilbert Burns,Gregor Gracie ,1
3458,Gilbert Burns,JT Torres ,2
3459,Gilbert Burns,Jake Shields ,1
3460,Gilbert Burns,John Combs,1
3461,Gilbert Burns,Jon Satava ,2
3462,Gilbert Burns,Kazushi Sakuraba ,1
3463,Gilbert Burns,Kron Gracie ,1
3464,Gilbert Burns,Lachlan Giles,1
3465,Gilbert Burns,Leandro Lo,2
3466,Gilbert Burns,Lucas Leite ,1
3467,Gilbert Burns,Lucas Lepri ,2
3468,Gilbert Burns,Magomed Abdulkadirov ,1
3469,Gilbert Burns,Marcelo Azevedo ,1
3470,Gilbert Burns,Marcelo Mafra ,1
3471,Gilbert Burns,Marcio Andre ,1
3472,Gilbert Burns,Nick Calvanese ,1
3473,Gilbert Burns,Otavio Sousa ,1
3474,Gilbert Burns,Rafael Formiga Barbosa ,1
3475,Gilbert Burns,Rafael Lovato Jr.,1
3476,Gilbert Burns,Sergio Moraes ,1
3477,Gilbert Burns,Tiago Alves ,1
3478,Gilbert Burns,Victor Silverio ,1
3479,Gilbert Burns,Vitor Oliveira ,1
3480,Gilbert Burns,Yves Edward ,1
3481,Gilson Nunes ,Alexandre Molinaro ,1
3482,Gilson Nunes ,Brian Mahecha ,2
3483,Gilson Nunes ,Chris Westfall ,1
3484,Gilson Nunes ,Dylan Whyte ,2
3485,Gilson Nunes ,Emilio Hernandez ,1
3486,Gilson Nunes ,Frederico Silva ,3
3487,Gilson Nunes ,Hiroaki Otsuka ,1
3488,Gilson Nunes ,Isaac Doederlein,1
3489,Gilson Nunes ,Jeremy Jackson ,1
3490,Gilson Nunes ,Joao Miyao,1
3491,Gilson Nunes ,John Lawrence ,1
3492,Gilson Nunes ,Johnny Tama,1
3493,Gilson Nunes ,Jon Van Buren ,1
3494,Gilson Nunes ,Kevin Mahecha ,4
3495,Gilson Nunes ,Nicollas Welker ,1
3496,Gilson Nunes ,Osvaldo Queixinho Moizinho ,1
3497,Gilson Nunes ,Silvio Duran ,2
3498,Gilson Nunes ,Thiago Macedo ,2
3499,Gilson Nunes ,Vagner Rocha,1
3500,Gilvan Costa ,Bruno Lima ,1
3501,Gilvan Costa ,Emilio Hernandez ,1
3502,Gilvan Costa ,Orlando Andavi ,1
3503,Gilvan Gomes da Costa ,Todd Mueckenheim ,1
3504,Gleidson Moraes Cutis ,Ralphy Sebexen ,1
3505,Glover Teixiera ,Dean Lister ,1
3506,Gordon Ryan,"Aaron ""Tex"" Johnson",2
3507,Gordon Ryan,Aleksei Oleinik ,1
3508,Gordon Ryan,Andre Galvao,1
3509,Gordon Ryan,Antonio Carlos Jr. ,1
3510,Gordon Ryan,Ben Hodgkinson ,1
3511,Gordon Ryan,Bo Nickal ,1
3512,Gordon Ryan,Bryan Brown ,1
3513,Gordon Ryan,Casey Hellenberg ,1
3514,Gordon Ryan,Charles McGuire ,1
3515,Gordon Ryan,Christopher Mckarski ,1
3516,Gordon Ryan,Craig Jones,3
3517,Gordon Ryan,Dan Borovic ,1
3518,Gordon Ryan,Devhonte Johnson ,1
3519,Gordon Ryan,Dillon Danis,1
3520,Gordon Ryan,Eliot Kelly ,1
3521,Gordon Ryan,Elliot Hill ,1
3522,Gordon Ryan,Enrico Cocco ,1
3523,Gordon Ryan,Eric Chibuluzo ,1
3524,Gordon Ryan,Evangelous Moumtzis ,1
3525,Gordon Ryan,Felipe Pena,1
3526,Gordon Ryan,Gabriel Barbosa Checco ,1
3527,Gordon Ryan,Gabriel Gonzaga ,1
3528,Gordon Ryan,Garry Tonon,1
3529,Gordon Ryan,Guilherme Vasconcelos ,1
3530,Gordon Ryan,Gustavo Batista ,1
3531,Gordon Ryan,Ian Murray ,1
3532,Gordon Ryan,Jacen Flynn ,1
3533,Gordon Ryan,Jackson Sousa ,1
3534,Gordon Ryan,Jacob Couch,1
3535,Gordon Ryan,Jean Paul Lebosnoyani ,1
3536,Gordon Ryan,Jesseray Childrey ,1
3537,Gordon Ryan,Joao Gabriel Rocha ,1
3538,Gordon Ryan,Joe Baize ,1
3539,Gordon Ryan,Josh Barnett ,1
3540,Gordon Ryan,Joshua Bacallao ,1
3541,Gordon Ryan,Joshua Hayden ,1
3542,Gordon Ryan,Kaynan Duarte,1
3543,Gordon Ryan,Keenan Cornelius,2
3544,Gordon Ryan,Kevin Berbrich ,1
3545,Gordon Ryan,Khalil Fadlallah ,1
3546,Gordon Ryan,Kyle Boehm,1
3547,Gordon Ryan,Kyle Griffin ,1
3548,Gordon Ryan,Lachlan Giles,1
3549,Gordon Ryan,"Lucas ""Hulk"" Barbosa",2
3550,Gordon Ryan,Mahamed Aly ,1
3551,Gordon Ryan,Marcel Goncalves ,1
3552,Gordon Ryan,Marcello Salazar ,1
3553,Gordon Ryan,Marcos Souza ,1
3554,Gordon Ryan,"Marcus ""Buchecha"" Almeida",1
3555,Gordon Ryan,Matheus Diniz,1
3556,Gordon Ryan,Matt Arroyo ,1
3557,Gordon Ryan,Matthew Tesla ,1
3558,Gordon Ryan,Max Gimenis,2
3559,Gordon Ryan,Mike Hillebrand ,1
3560,Gordon Ryan,Nathan Orchard ,1
3561,Gordon Ryan,Nick Rodriguez,2
3562,Gordon Ryan,PJ Barch,1
3563,Gordon Ryan,Pat Downey ,1
3564,Gordon Ryan,Pat Sabatini ,1
3565,Gordon Ryan,Patrick Donabedian ,1
3566,Gordon Ryan,Patrick Gaudio ,1
3567,Gordon Ryan,Pedro Marinho,2
3568,Gordon Ryan,Rafael Domingos ,1
3569,Gordon Ryan,"Roberto ""Cyborg"" Abreu",2
3570,Gordon Ryan,Roberto Jimenez,1
3571,Gordon Ryan,Romulo Barral ,1
3572,Gordon Ryan,Roosevelt Sousa ,1
3573,Gordon Ryan,Rousimar Palhares ,1
3574,Gordon Ryan,Rustam Chsiev ,1
3575,Gordon Ryan,Tim Spriggs,1
3576,Gordon Ryan,Todd Mueckenheim ,1
3577,Gordon Ryan,Vagner Rocha,2
3578,Gordon Ryan,Vegard Randeberg ,1
3579,Gordon Ryan,Victor Hugo,1
3580,Gordon Ryan,"Vinicius ""Trator"" Ferreira",1
3581,Gordon Ryan,Vitor Shaolin ,1
3582,Gordon Ryan,Yuri Simoes ,4
3583,Grace Gundrum,Alex Nguyen ,1
3584,Grace Gundrum,Danielle Kelly,1
3585,Grace Gundrum,Jessa Khan,1
3586,Grace Gundrum,Pati Fontes,1
3587,Gregor Gracie ,Carlos Farias ,1
3588,Gregor Gracie ,Erberth Santos ,1
3589,Gregor Gracie ,Faisal Al-Ketbi ,1
3590,Gregor Gracie ,Gilbert Burns,1
3591,Gregor Gracie ,Marcello Salazar ,1
3592,Gregor Gracie ,Marcos Souza ,1
3593,Gregor Gracie ,Murilo Santana ,1
3594,Gregor Gracie ,PJ Barch,1
3595,Gregor Gracie ,Patrick Gaudio ,1
3596,Gregor Gracie ,Thiago Sa ,2
3597,Gui Mendes ,Baret Yoshida ,3
3598,Gui Mendes ,Ed Ramos ,1
3599,Gui Mendes ,Gabriel Martins ,1
3600,Gui Mendes ,Leo Saggioro ,1
3601,Gui Mendes ,Osvaldo Queixinho Moizinho ,1
3602,Gui Mendes ,Paulo Miyao,1
3603,Gui Mendes ,Samir Chantre ,1
3604,Gui Mendes ,Vitor Paschoal ,1
3605,Guilherme Augusto ,"Aaron ""Tex"" Johnson",1
3606,Guilherme Augusto ,Arnaldo Maidana ,2
3607,Guilherme Augusto ,Cassio Francis ,1
3608,Guilherme Augusto ,Charles McGuire ,1
3609,Guilherme Augusto ,Devhonte Johnson ,3
3610,Guilherme Augusto ,Diogo Silveira ,1
3611,Guilherme Augusto ,Eliot Kelly ,1
3612,Guilherme Augusto ,Emilio Hernandez ,1
3613,Guilherme Augusto ,Erberth Santos ,1
3614,Guilherme Augusto ,Gustavo Elias ,1
3615,Guilherme Augusto ,Gutemberg Pereira,1
3616,Guilherme Augusto ,Helton Jose ,1
3617,Guilherme Augusto ,Hunter Newton ,1
3618,Guilherme Augusto ,Jackson Douglas ,1
3619,Guilherme Augusto ,Jackson Sousa ,1
3620,Guilherme Augusto ,Joao Gabriel Rocha ,1
3621,Guilherme Augusto ,Johnatha Alves,1
3622,Guilherme Augusto ,Lucas Silva ,1
3623,Guilherme Augusto ,Lucas Valente ,1
3624,Guilherme Augusto ,Marcus Vinicius ,1
3625,Guilherme Augusto ,Matheus Luna ,1
3626,Guilherme Augusto ,Max Gimenis,2
3627,Guilherme Augusto ,Pedro Rocha ,1
3628,Guilherme Augusto ,Rafael Lovato Jr.,1
3629,Guilherme Augusto ,Renato Tagliari ,1
3630,Guilherme Augusto ,Ricardo Evangelista ,2
3631,Guilherme Augusto ,Richar Nogueira ,1
3632,Guilherme Augusto ,Tanner Rice ,1
3633,Guilherme Augusto ,Walter Dos Santos ,1
3634,Guilherme Bacha Guedes ,Breylor Grout ,1
3635,Guilherme Bacha Guedes ,Felipe Mauricio ,1
3636,Guilherme Bacha Guedes ,Levi De Moura Guimaraes ,1
3637,Guilherme Bacha Guedes ,Mansur Makhmakhanov ,1
3638,Guilherme Bacha Guedes ,Otavio Nalati ,1
3639,Guilherme Carvalho ,Alexis Alduncin ,1
3640,Guilherme Cordeiro ,Andrew Wiltse,1
3641,Guilherme Cordeiro ,Lucas Barros ,1
3642,Guilherme Rocha ,Adolfo Santiago Suarez ,2
3643,Guilherme Rocha ,Bruno Borges ,1
3644,Guilherme Rocha ,Enrique Galarza ,1
3645,Guilherme Rocha ,Fabricio Barbarotti ,2
3646,Guilherme Rocha ,Martin Aedma ,1
3647,Guilherme Rocha ,Max Lindblad ,1
3648,Guilherme Rocha ,Orlando Castillo ,1
3649,Guilherme Rocha ,Pawel Kozlowski ,1
3650,Guilherme Wander Lambertucci de Andrade ,Hygor Brito ,1
3651,Guilherme Wander Lambertucci de Andrade ,Lucas Gualberto Gomes Nascimento ,1
3652,Guilherme Wander Lambertucci de Andrade ,Rodrigo Ribeiro ,1
3653,Guilherme Wander Lambertucci de Andrade ,Tyrone Gonsalves ,2
3654,Gustavo Andrade ,Nisar Loynab ,1
3655,Gustavo Andrade ,Vinicius Wong ,1
3656,Gustavo Batista ,"Aaron ""Tex"" Johnson",1
3657,Gustavo Batista ,Abdurakhman Bilarov ,1
3658,Gustavo Batista ,Adam Wardzinski,3
3659,Gustavo Batista ,Andre Porfirio ,1
3660,Gustavo Batista ,Anton Minenko ,1
3661,Gustavo Batista ,Antonio Assef ,2
3662,Gustavo Batista ,Bradley Hill ,2
3663,Gustavo Batista ,Charles McGuire ,2
3664,Gustavo Batista ,Charles Negromonte ,1
3665,Gustavo Batista ,Christopher Passerrello ,1
3666,Gustavo Batista ,Claudio Calasans ,1
3667,Gustavo Batista ,Dante Leon,1
3668,Gustavo Batista ,Devhonte Johnson ,1
3669,Gustavo Batista ,Diego Ramalho ,4
3670,Gustavo Batista ,Dominique Bell ,1
3671,Gustavo Batista ,Felipe Bezerra ,1
3672,Gustavo Batista ,Felipe Silva ,1
3673,Gustavo Batista ,Fellipe Trovo,5
3674,Gustavo Batista ,Francisco 'Sinistro' Iturralde ,1
3675,Gustavo Batista ,Gabriel Arges ,2
3676,Gustavo Batista ,Guilherme Augusto ,1
3677,Gustavo Batista ,Gustavo Elias ,1
3678,Gustavo Batista ,Helton Jose ,1
3679,Gustavo Batista ,Horlando Monteiro ,3
3680,Gustavo Batista ,Igor Schneider ,1
3681,Gustavo Batista ,Isaque Bahiense,2
3682,Gustavo Batista ,Jackson Sousa ,1
3683,Gustavo Batista ,Jaime Canuto ,1
3684,Gustavo Batista ,Jake Watson ,2
3685,Gustavo Batista ,Jansen Gomes ,2
3686,Gustavo Batista ,John Combs,2
3687,Gustavo Batista ,Jonnatas Gracie ,1
3688,Gustavo Batista ,Joseph Moku ,1
3689,Gustavo Batista ,Kaynan Duarte,2
3690,Gustavo Batista ,Kevin Mahecha ,1
3691,Gustavo Batista ,Leandro Lo,2
3692,Gustavo Batista ,Lucas Gualberto Gomes Nascimento ,1
3693,Gustavo Batista ,Lucas Lepri ,1
3694,Gustavo Batista ,Lucas Rocha ,1
3695,Gustavo Batista ,Marcos Tinoco ,2
3696,Gustavo Batista ,Matheus Spirandeli ,1
3697,Gustavo Batista ,Max Gimenis,1
3698,Gustavo Batista ,Max Lindblad ,2
3699,Gustavo Batista ,Murilo Santana ,1
3700,Gustavo Batista ,Nick Greene ,1
3701,Gustavo Batista ,Nisar Loynab ,1
3702,Gustavo Batista ,Patrick Gaudio ,1
3703,Gustavo Batista ,Pedro Marinho,1
3704,Gustavo Batista ,Philippe Pomaski ,1
3705,Gustavo Batista ,Renato Canuto,1
3706,Gustavo Batista ,Renato Cardoso ,3
3707,Gustavo Batista ,Roberto Dib Frias ,1
3708,Gustavo Batista ,Roberto Jimenez,1
3709,Gustavo Batista ,Ruan Oliveira ,3
3710,Gustavo Batista ,Rudson Mateus ,2
3711,Gustavo Batista ,Tanner Rice ,1
3712,Gustavo Batista ,Tommy Langaker ,2
3713,Gustavo Batista ,Victor Hugo,1
3714,Gustavo Batista ,Victor Silverio ,1
3715,Gustavo Batista ,"Vinicius ""Trator"" Ferreira",1
3716,Gustavo Batista ,William Dias ,5
3717,Gustavo Batista ,Xavier Silva ,1
3718,Gustavo Batista ,Yuri Simoes ,1
3719,Gustavo Elias ,Alexander Trans ,1
3720,Gustavo Elias ,Dany Gerard ,2
3721,Gustavo Elias ,Filipe Matos ,1
3722,Gustavo Elias ,Gabriel Lucas ,1
3723,Gustavo Elias ,James Puopolo,1
3724,Gustavo Elias ,Jared Dopp ,1
3725,Gustavo Elias ,Mahamed Aly ,2
3726,Gustavo Elias ,Orlando Castillo ,1
3727,Gustavo Elias ,Otavio Nalati ,1
3728,Gustavo Elias ,Vitor Oliveira ,1
3729,Gustavo Pires ,Eduardo Telles ,1
3730,Gutemberg Pereira,Alexandro Ceconi ,1
3731,Gutemberg Pereira,Anderson Munis ,1
3732,Gutemberg Pereira,Andrzej Iwat ,1
3733,Gutemberg Pereira,Antonio Assef ,1
3734,Gutemberg Pereira,Brian Beaury ,1
3735,Gutemberg Pereira,Diogo Moreno ,1
3736,Gutemberg Pereira,Erich Munis ,1
3737,Gutemberg Pereira,Felipe Silva ,1
3738,Gutemberg Pereira,Fellipe Andrew,2
3739,Gutemberg Pereira,Gabriel Arges ,1
3740,Gutemberg Pereira,Guilherme Augusto ,1
3741,Gutemberg Pereira,Helton Jose ,1
3742,Gutemberg Pereira,Horlando Monteiro ,2
3743,Gutemberg Pereira,Hugo Leonardo ,1
3744,Gutemberg Pereira,Hygor Brito ,1
3745,Gutemberg Pereira,Jared Dopp ,2
3746,Gutemberg Pereira,Josh Hinger ,2
3747,Gutemberg Pereira,Leonardo Andrade ,1
3748,Gutemberg Pereira,"Lucas ""Hulk"" Barbosa",1
3749,Gutemberg Pereira,Mahamed Aly ,2
3750,Gutemberg Pereira,Marcus Vinicius ,2
3751,Gutemberg Pereira,Matt Leighton ,2
3752,Gutemberg Pereira,Nicholas Meregali,1
3753,Gutemberg Pereira,Paulo Brasil Da Silva ,1
3754,Gutemberg Pereira,Rafael Vasconcelos ,1
3755,Gutemberg Pereira,Renato Cardoso ,1
3756,Gutemberg Pereira,Renato Tagliari ,1
3757,Gutemberg Pereira,Ricardo Evangelista ,2
3758,Gutemberg Pereira,Rider Zuchi ,3
3759,Gutemberg Pereira,Roberto Torralbas ,1
3760,Gutemberg Pereira,Rodrigo Ribeiro ,1
3761,Gutemberg Pereira,Roosevelt Sousa ,2
3762,Gutemberg Pereira,Steve Patterson ,1
3763,Gutemberg Pereira,Tacio Carneiro ,1
3764,Gutemberg Pereira,Tanner Rice ,1
3765,Gutemberg Pereira,Tim Spriggs,1
3766,Gutemberg Pereira,Tommy Langaker ,1
3767,Gutemberg Pereira,Walter Dos Santos ,1
3768,Gutemberg Pereira,Wanderson Amakawa ,1
3769,Guthierry Barbosa ,Carlos CJ Souza ,1
3770,Guthierry Barbosa ,Dany Gerard ,1
3771,Guthierry Barbosa ,Emilio Hernandez ,1
3772,Guthierry Barbosa ,Jaime Canuto ,1
3773,Guthierry Barbosa ,Johnny Tama,1
3774,Guthierry Barbosa ,Jonnatas Gracie ,1
3775,Guthierry Barbosa ,Kauan Barboza ,1
3776,Guthierry Barbosa ,Leonardo Silva ,1
3777,Guthierry Barbosa ,Lucas Gualberto Gomes Nascimento ,1
3778,Guthierry Barbosa ,Lucas Valle ,1
3779,Guthierry Barbosa ,Lucas Wilhan ,2
3780,Guthierry Barbosa ,Marcio Andre ,1
3781,Guthierry Barbosa ,Mathias Luna ,1
3782,Guthierry Barbosa ,Nathan Mendelsohn ,1
3783,Guthierry Barbosa ,Orlando Castillo ,1
3784,Guthierry Barbosa ,Otavio Sousa ,1
3785,Guthierry Barbosa ,Scott Thometz ,1
3786,Guthierry Barbosa ,Stanley Rosa ,2
3787,Guthierry Barbosa ,Tyrone Gonsalves ,1
3788,Guthierry Barbosa ,Vinicius Garcia ,1
3789,Guthierry Barbosa ,Vinicius Pereira ,1
3790,Guybson Sa ,Eliot Kelly ,1
3791,Guybson Sa ,Helton Jose ,1
3792,Guybson Sa ,Joseph Moku ,1
3793,Guybson Sa ,Paulo Brasil Da Silva ,1
3794,Guybson Sa ,Pedro Palhares ,1
3795,Haisam Rida,Alex Le ,1
3796,Haisam Rida,Anton Minenko ,2
3797,Haisam Rida,Antonio Zuazo ,1
3798,Haisam Rida,Brad Schneider ,1
3799,Haisam Rida,Bruno Kikuchi ,1
3800,Haisam Rida,Charles McGuire ,3
3801,Haisam Rida,Daniel Hampton ,1
3802,Haisam Rida,Diego Ramalho ,1
3803,Haisam Rida,Elder Cruz,1
3804,Haisam Rida,Enrique March ,1
3805,Haisam Rida,Euclides Ferreira De Castro ,1
3806,Haisam Rida,Francisco 'Sinistro' Iturralde ,1
3807,Haisam Rida,Georgii Emelianov ,1
3808,Haisam Rida,Georgios Akhtar ,1
3809,Haisam Rida,Giancarlo Bodoni ,1
3810,Haisam Rida,Joe Watson ,1
3811,Haisam Rida,Kyle Chambers ,1
3812,Haisam Rida,Lucas Norat ,1
3813,Haisam Rida,Miha Perhavec,1
3814,Haisam Rida,Orlando Sanchez ,1
3815,Haisam Rida,Richie Martinez ,1
3816,Haisam Rida,"Roberto ""Cyborg"" Abreu",1
3817,Haisam Rida,Sebastian Szyszka ,1
3818,Haisam Rida,Sloan Clymer ,1
3819,Haisam Rida,Xavier Silva ,1
3820,Haisam Rida,Yuji Arai ,1
3821,Haisam Rida,Zaid Sami ,1
3822,Hannah Rauch ,Amanda Loewen ,1
3823,Hannah Sharp ,Heather Raftery ,2
3824,Hannah Sharp ,Josephine Masiello ,1
3825,Hannah Sharp ,Sheliah Lindsey ,2
3826,Hannette Staack ,Fernanda Mazzelli ,1
3827,Harryson Santana ,Sebastian Guevara ,1
3828,Heather Raftery ,Alejandra Gonzalez ,1
3829,Heather Raftery ,Gabriela Fechter ,2
3830,Heather Raftery ,Josephine Masiello ,1
3831,Heather Raftery ,Margot Ciccarelli ,1
3832,Heather Raftery ,Sophia Cassella ,1
3833,Helton Jose ,"Aaron ""Tex"" Johnson",2
3834,Helton Jose ,Aaron Tiegs ,1
3835,Helton Jose ,Adam Wardzinski,2
3836,Helton Jose ,Anton Minenko ,1
3837,Helton Jose ,Basel Fanous ,2
3838,Helton Jose ,Carlos Farias ,2
3839,Helton Jose ,Daniel Priebe ,1
3840,Helton Jose ,Dante Leon,1
3841,Helton Jose ,David Garmo,1
3842,Helton Jose ,Eliot Kelly ,1
3843,Helton Jose ,Francisco Cuneo ,1
3844,Helton Jose ,Freddy Vosgrone ,1
3845,Helton Jose ,Gutemberg Pereira,1
3846,Helton Jose ,Guybson Sa ,1
3847,Helton Jose ,Haisam Rida,1
3848,Helton Jose ,Hunter Colvin ,1
3849,Helton Jose ,Italo Moura ,1
3850,Helton Jose ,Jackson Douglas ,1
3851,Helton Jose ,Jakub Zajkowski ,1
3852,Helton Jose ,James Puopolo,1
3853,Helton Jose ,Jansen Gomes ,2
3854,Helton Jose ,Jorge Andres Escudero Baba ,1
3855,Helton Jose ,Kevin Berbrich ,1
3856,Helton Jose ,Mansher Khera ,1
3857,Helton Jose ,Mathias Luna ,1
3858,Helton Jose ,Max Gimenis,1
3859,Helton Jose ,Melor Sturua ,1
3860,Helton Jose ,"Paulo Jose ""Paulinho Barauna"" Pinto ",1
3861,Helton Jose ,Pedro Palhares ,1
3862,Helton Jose ,Rafael Vasconcelos ,1
3863,Helton Jose ,Renato Cardoso ,1
3864,Helton Jose ,Rinat Kashaev ,1
3865,Helton Jose ,Rodrigo Ribeiro ,1
3866,Helton Jose ,Sean Coates ,1
3867,Helton Jose ,Steeve Combourg ,1
3868,Helton Jose ,Tanner Rice ,2
3869,Helton Jose ,Thomas Bracher ,1
3870,Helton Jose ,Tyrone Gonsalves ,1
3871,Helton Jose ,Zaid Sami ,1
3872,Helton Silva Junior ,Austin Baker ,1
3873,Helton Silva Junior ,Jackson Sousa ,1
3874,Helton Silva Junior ,Matheus Godoy ,1
3875,Henrique Cardoso ,Bradley Hill ,1
3876,Henrique Cardoso ,Caio Caetano ,1
3877,Henrique Cardoso ,Davi Cabral De Souza ,2
3878,Henrique Cardoso ,Guilherme Wander Lambertucci de Andrade ,1
3879,Henrique Cardoso ,Helton Jose ,1
3880,Henrique Cardoso ,Hygor Brito ,1
3881,Henrique Cardoso ,Maciej Kozak ,1
3882,Henrique Cardoso ,Martin Johannes Gobel ,1
3883,Henrique Cardoso ,Rafael Paganini ,3
3884,Henrique Cardoso ,Ruan Oliveira ,1
3885,Henrique Cardoso ,Santeri Lilius ,1
3886,Henrique Cardoso ,Stanislav Varshavskiy ,2
3887,Henrique Cardoso ,Thiago Sa ,1
3888,Henrique Nobrega ,Giancarlo Bodoni ,1
3889,Henrique Nobrega ,Lucas Alves ,1
